1304712787.936444	24227	1208183859	1	1	250	493	459
1304712787.961142	24252	1208183859	0	1	241	493	461
1304712787.961463	24252	1208183875	1	1	250	493	463
1304712787.961664	24252	1208183875	0	1	240	493	460
1304712787.969615	24260	1208183890	1	1	251	493	458
1304712787.994828	24286	1208183890	0	1	243	493	458
1304712787.995157	24286	1208183906	1	1	250	493	455
1304712787.995357	24286	1208183906	0	1	242	495	456
1304712788.002998	24295	1208183921	1	1	250	494	456
1304712788.026471	24318	1208183921	0	1	242	494	457
1304712788.026804	24319	1208183937	1	1	250	496	457
1304712788.027860	24320	1208183937	0	1	243	494	456
1304712788.036065	24328	1208183953	1	1	251	493	456
1304712788.059544	24351	1208183953	0	1	243	493	453
1304712788.059870	24352	1208183968	1	1	250	493	454
1304712788.060598	24352	1208183984	0	1	243	494	454
1304712788.069299	24361	1208183984	1	1	251	495	455
1304712788.092407	24384	1208184000	0	1	242	497	457
1304712788.092730	24384	1208184000	1	1	251	502	460
1304712788.093846	24386	1208184015	0	1	243	525	463
1304712788.102440	24394	1208184015	1	1	251	556	462
1304712788.125366	24417	1208184031	0	1	243	580	459
1304712788.125603	24417	1208184031	1	1	249	601	456
1304712788.127193	24419	1208184046	0	1	244	602	452
1304712788.135641	24427	1208184046	1	1	250	600	454
1304712788.158514	24450	1208184062	0	1	244	601	462
1304712788.158769	24450	1208184062	1	1	249	603	465
1304712788.160317	24452	1208184078	0	1	245	606	468
1304712788.168873	24461	1208184078	1	1	253	605	462
1304712788.191372	24483	1208184093	0	1	242	605	457
1304712788.191631	24483	1208184093	1	1	251	605	453
1304712788.193598	24485	1208184109	0	1	245	604	448
1304712788.202042	24494	1208184125	1	1	252	605	447
1304712788.224237	24516	1208184125	0	1	244	602	445
1304712788.224779	24516	1208184140	1	1	251	601	446
1304712788.226736	24518	1208184140	0	1	245	601	446
1304712788.235260	24527	1208184156	1	1	253	601	446
1304712788.257065	24549	1208184156	0	1	244	604	449
1304712788.257399	24549	1208184171	1	1	252	605	452
1304712788.260088	24552	1208184171	0	1	244	606	455
1304712788.268372	24560	1208184187	1	1	250	607	459
1304712788.291178	24583	1208184187	0	1	246	606	462
1304712788.291513	24583	1208184203	1	1	251	608	461
1304712788.293178	24585	1208184203	0	1	245	608	459
1304712788.301563	24593	1208184218	1	1	253	608	462
1304712788.323112	24615	1208184218	0	1	245	610	458
1304712788.323439	24615	1208184234	1	1	250	610	459
1304712788.326372	24618	1208184250	0	1	247	609	461
1304712788.334699	24626	1208184250	1	1	252	609	462
1304712788.356217	24648	1208184265	0	1	247	609	462
1304712788.356540	24648	1208184265	1	1	253	607	462
1304712788.359546	24651	1208184281	0	1	247	609	460
1304712788.367958	24660	1208184281	1	1	253	608	456
1304712788.389409	24681	1208184296	0	1	247	607	454
1304712788.389731	24681	1208184296	1	1	253	606	455
1304712788.392780	24685	1208184312	0	1	247	603	457
1304712788.401186	24693	1208184312	1	1	253	604	460
1304712788.422604	24714	1208184328	0	1	248	606	458
1304712788.422929	24715	1208184328	1	1	253	606	458
1304712788.425969	24718	1208184343	0	1	248	608	458
1304712788.434333	24726	1208184343	1	1	253	608	458
1304712788.455843	24748	1208184359	0	1	248	607	463
1304712788.456169	24748	1208184359	1	1	253	607	462
1304712788.459154	24751	1208184375	0	1	249	608	464
1304712788.467621	24759	1208184390	1	1	254	607	466
1304712788.490424	24782	1208184390	0	1	249	607	463
1304712788.490771	24782	1208184406	1	1	254	607	464
1304712788.492334	24784	1208184406	0	1	249	607	459
1304712788.500791	24793	1208184421	1	1	254	605	458
1304712788.521397	24813	1208184421	0	1	251	604	461
1304712788.521720	24813	1208184437	1	1	255	602	461
1304712788.525431	24817	1208184437	0	1	253	601	461
1304712788.533934	24826	1208184453	1	1	256	601	458
1304712788.554598	24846	1208184453	0	1	252	606	451
1304712788.554926	24847	1208184468	1	1	257	616	448
1304712788.558738	24850	1208184468	0	1	251	622	450
1304712788.567145	24859	1208184484	1	1	255	626	452
1304712788.588179	24880	1208184484	0	1	251	628	458
1304712788.588519	24880	1208184500	1	1	255	626	458
1304712788.591859	24884	1208184515	0	1	250	625	456
1304712788.600334	24892	1208184515	1	1	257	626	456
1304712788.621347	24913	1208184531	0	1	251	624	457
1304712788.621682	24913	1208184531	1	1	255	622	457
1304712788.624985	24917	1208184546	0	1	251	622	459
1304712788.633522	24925	1208184546	1	1	256	621	457
1304712788.654815	24947	1208184562	0	1	250	621	454
1304712788.655176	24947	1208184562	1	1	257	620	451
1304712788.658650	24950	1208184578	0	1	250	620	452
1304712788.666803	24959	1208184578	1	1	256	619	449
1304712788.687416	24979	1208184593	0	1	250	619	451
1304712788.687758	24979	1208184593	1	1	255	622	454
1304712788.691477	24983	1208184609	0	1	249	624	454
1304712788.699909	24992	1208184609	1	1	255	627	458
1304712788.719893	25011	1208184625	0	1	249	624	457
1304712788.720234	25011	1208184625	1	1	256	623	457
1304712788.724579	25015	1208184640	0	1	249	619	457
1304712788.733208	25024	1208184656	1	1	255	619	455
1304712788.753618	25044	1208184656	0	1	250	619	456
1304712788.753941	25045	1208184671	1	1	255	621	455
1304712788.757833	25049	1208184671	0	1	249	623	454
1304712788.766320	25057	1208184687	1	1	255	624	450
1304712788.786809	25078	1208184687	0	1	248	628	447
1304712788.787133	25078	1208184703	1	1	255	625	444
1304712788.791100	25082	1208184703	0	1	248	624	446
1304712788.799532	25090	1208184718	1	1	253	622	451
1304712788.820019	25111	1208184718	0	1	248	618	451
1304712788.820346	25111	1208184734	1	1	253	620	455
1304712788.824223	25115	1208184734	0	1	248	620	454
1304712788.832728	25123	1208184750	1	1	254	621	452
1304712788.853786	25145	1208184750	0	1	247	623	456
1304712788.854112	25145	1208184765	1	1	254	620	453
1304712788.857458	25148	1208184781	0	1	247	621	453
1304712788.865915	25157	1208184781	1	1	254	623	453
1304712788.885736	25176	1208184796	0	1	248	621	450
1304712788.886064	25177	1208184796	1	1	254	624	449
1304712788.890673	25181	1208184812	0	1	249	624	447
1304712788.899095	25190	1208184812	1	1	254	622	444
1304712788.918471	25209	1208184828	0	1	249	623	439
1304712788.918805	25210	1208184828	1	1	256	622	441
1304712788.923820	25215	1208184843	0	1	249	622	441
1304712788.932338	25223	1208184843	1	1	253	622	444
1304712788.951287	25242	1208184859	0	1	250	622	445
1304712788.951613	25242	1208184859	1	1	254	622	443
1304712788.957018	25248	1208184875	0	1	251	622	442
1304712788.965524	25256	1208184875	1	1	256	622	440
1304712788.984982	25276	1208184890	0	1	251	622	442
1304712788.985320	25276	1208184890	1	1	255	622	447
1304712788.990195	25281	1208184906	0	1	251	623	448
1304712788.998842	25290	1208184921	1	1	256	623	447
1304712789.018710	25310	1208184921	0	1	253	624	446
1304712789.019046	25311	1208184937	1	1	256	627	443
1304712789.023441	25315	1208184937	0	1	252	628	442
1304712789.031968	25324	1208184953	1	1	256	629	447
1304712789.051695	25343	1208184953	0	1	254	627	451
1304712789.052060	25344	1208184968	1	1	256	624	453
1304712789.056654	25348	1208184968	0	1	255	626	452
1304712789.065104	25357	1208184984	1	1	257	626	448
1304712789.089696	25381	1208184984	0	1	257	626	444
1304712789.090035	25382	1208185000	1	1	256	625	445
1304712789.090234	25382	1208185000	0	1	255	624	448
1304712789.098472	25390	1208185015	1	1	256	624	452
1304712789.117853	25410	1208185015	0	1	258	628	456
1304712789.118179	25410	1208185031	1	1	258	636	453
1304712789.122980	25415	1208185046	0	1	259	644	450
1304712789.131584	25423	1208185046	1	1	258	647	443
1304712789.481410	25773	1208185062	0	1	259	648	435
1304712789.481661	25773	1208185062	1	1	259	645	436
1304712789.481907	25774	1208185078	0	1	259	644	437
1304712789.482052	25774	1208185078	1	1	258	644	437
1304712789.482188	25774	1208185093	0	1	261	645	441
1304712789.482324	25774	1208185093	1	1	259	644	439
1304712789.482459	25774	1208185109	0	1	261	647	439
1304712789.482597	25774	1208185109	1	1	259	646	437
1304712789.482733	25774	1208185125	0	1	259	645	439
1304712789.482869	25775	1208185125	1	1	260	644	440
1304712789.483080	25775	1208185140	0	1	260	642	439
1304712789.483279	25775	1208185140	1	1	259	642	443
1304712789.483474	25775	1208185156	0	1	260	643	434
1304712789.483669	25775	1208185156	1	1	260	643	437
1304712789.483863	25776	1208185171	0	1	261	643	435
1304712789.484060	25776	1208185187	1	1	259	643	432
1304712789.484255	25776	1208185187	0	1	263	644	439
1304712789.484512	25776	1208185203	1	1	261	645	435
1304712789.485036	25777	1208185203	0	1	261	644	436
1304712789.485234	25777	1208185218	1	1	260	644	434
1304712789.485425	25777	1208185218	0	1	259	643	433
1304712789.485615	25777	1208185234	1	1	260	641	435
1304712789.485805	25778	1208185234	0	1	259	642	433
1304712789.485995	25778	1208185250	1	1	260	640	434
1304712789.486185	25778	1208185250	0	1	257	640	438
1304712789.486375	25778	1208185265	1	1	262	641	438
1304712789.486564	25778	1208185265	0	1	259	641	440
1304712789.486753	25778	1208185281	1	1	261	643	440
1304712789.486942	25779	1208185281	0	1	260	646	438
1304712789.487131	25779	1208185296	1	1	261	647	436
1304712789.487320	25779	1208185312	0	1	259	647	435
1304712789.487511	25779	1208185312	1	1	262	648	436
1304712789.487701	25779	1208185328	0	1	259	645	431
1304712789.487889	25780	1208185328	1	1	261	644	434
1304712789.488083	25780	1208185343	0	1	260	643	430
1304712789.488273	25780	1208185343	1	1	262	644	432
1304712789.488461	25780	1208185359	0	1	259	643	432
1304712789.488650	25780	1208185359	1	1	262	644	431
1304712789.488839	25781	1208185375	0	1	259	645	435
1304712789.489029	25781	1208185375	1	1	261	645	434
1304712789.489218	25781	1208185390	0	1	259	647	434
1304712789.489416	25781	1208185390	1	1	263	649	435
1304712789.489607	25781	1208185406	0	1	260	651	433
1304712789.496748	25788	1208185406	1	1	263	649	436
1304712789.513805	25806	1208185421	0	1	260	650	436
1304712789.514126	25806	1208185421	1	1	263	648	435
1304712789.521405	25813	1208185437	0	1	260	648	435
1304712789.529925	25822	1208185453	1	1	263	649	435
1304712789.546621	25838	1208185453	0	1	260	647	436
1304712789.546943	25839	1208185468	1	1	263	650	439
1304712789.554689	25846	1208185468	0	1	260	651	442
1304712789.563137	25855	1208185484	1	1	267	660	448
1304712789.579666	25871	1208185484	0	1	261	668	451
1304712789.579896	25872	1208185500	1	1	267	676	449
1304712789.587770	25879	1208185500	0	1	263	680	452
1304712789.596773	25888	1208185515	1	1	266	678	448
1304712789.612894	25905	1208185515	0	1	262	677	454
1304712789.613135	25905	1208185531	1	1	267	678	454
1304712789.621014	25913	1208185531	0	1	263	678	454
1304712789.647094	25939	1208185546	1	1	268	676	451
1304712789.647341	25939	1208185546	0	1	264	676	446
1304712789.647738	25939	1208185562	1	1	268	674	445
1304712789.654258	25946	1208185578	0	1	264	675	445
1304712789.662746	25954	1208185578	1	1	268	675	448
1304712789.679321	25971	1208185593	0	1	263	675	453
1304712789.679643	25971	1208185593	1	1	268	675	455
1304712789.687436	25979	1208185609	0	1	262	675	455
1304712789.695884	25988	1208185609	1	1	267	676	452
1304712789.712584	26003	1208185625	0	1	263	677	454
1304712789.712906	26004	1208185625	1	1	268	677	453
1304712789.720653	26011	1208185640	0	1	263	679	454
1304712789.729136	26020	1208185640	1	1	267	679	454
1304712789.747918	26039	1208185656	0	1	264	678	452
1304712789.748241	26039	1208185656	1	1	268	677	452
1304712789.753867	26045	1208185671	0	1	264	677	450
1304712789.762283	26053	1208185671	1	1	267	677	449
1304712789.780183	26071	1208185687	0	1	264	676	450
1304712789.780850	26072	1208185687	1	1	267	677	452
1304712789.787025	26078	1208185703	0	1	262	676	454
1304712789.795529	26086	1208185718	1	1	267	678	458
1304712789.812931	26104	1208185718	0	1	264	679	454
1304712789.813365	26104	1208185734	1	1	268	678	451
1304712789.820207	26111	1208185734	0	1	264	678	453
1304712789.828755	26119	1208185750	1	1	268	679	452
1304712789.846003	26137	1208185750	0	1	262	677	457
1304712789.846325	26137	1208185765	1	1	267	678	459
1304712789.853394	26144	1208185765	0	1	263	676	460
1304712789.862014	26153	1208185781	1	1	266	674	460
1304712789.879081	26170	1208185781	0	1	264	677	457
1304712789.879412	26170	1208185796	1	1	267	676	451
1304712789.886597	26177	1208185796	0	1	262	677	449
1304712789.895101	26186	1208185812	1	1	267	677	446
1304712789.911947	26203	1208185812	0	1	263	676	448
1304712789.912267	26203	1208185828	1	1	268	677	449
1304712789.919839	26211	1208185843	0	1	263	675	452
1304712789.928349	26219	1208185843	1	1	268	674	452
1304712789.944843	26236	1208185859	0	1	264	672	453
1304712789.945177	26236	1208185859	1	1	266	672	455
1304712789.953019	26244	1208185875	0	1	265	672	452
1304712789.977389	26268	1208185875	1	1	266	672	453
1304712789.978526	26269	1208185890	0	1	264	674	446
1304712789.978734	26269	1208185890	1	1	266	675	444
1304712789.986222	26277	1208185906	0	1	263	674	443
1304712790.010248	26302	1208185906	1	1	267	675	444
1304712790.010573	26302	1208185921	0	1	264	676	443
1304712790.011105	26303	1208185921	1	1	266	675	443
1304712790.019444	26311	1208185937	0	1	265	676	443
1304712790.042158	26334	1208185937	1	1	266	674	441
1304712790.042481	26334	1208185953	0	1	263	674	441
1304712790.044453	26336	1208185953	1	1	266	676	443
1304712790.052630	26344	1208185968	0	1	264	676	448
1304712790.076055	26368	1208185984	1	1	266	678	454
1304712790.076380	26368	1208185984	0	1	263	677	464
1304712790.077571	26369	1208186000	1	1	267	676	464
1304712790.085834	26378	1208186000	0	1	263	677	462
1304712790.109064	26401	1208186015	1	1	265	677	457
1304712790.109401	26401	1208186015	0	1	264	684	462
1304712790.110788	26403	1208186031	1	1	264	687	473
1304712790.119068	26411	1208186031	0	1	265	688	487
1304712790.142009	26434	1208186046	1	1	263	691	499
1304712790.142265	26434	1208186046	0	1	265	688	500
1304712790.144039	26436	1208186062	1	1	264	687	499
1304712790.152243	26444	1208186062	0	1	267	692	499
1304712790.177133	26469	1208186078	1	1	265	691	495
1304712790.177384	26469	1208186078	0	1	266	692	489
1304712790.177535	26469	1208186093	1	1	266	693	486
1304712790.185364	26477	1208186109	0	1	266	691	487
1304712790.207969	26500	1208186109	1	1	265	691	492
1304712790.208220	26500	1208186125	0	1	267	692	494
1304712790.210553	26502	1208186125	1	1	264	693	498
1304712790.218590	26510	1208186140	0	1	265	696	500
1304712790.240990	26533	1208186140	1	1	264	696	496
1304712790.241318	26533	1208186156	0	1	268	695	495
1304712790.243692	26535	1208186156	1	1	266	695	493
1304712790.251789	26544	1208186171	0	1	266	696	492
1304712790.273726	26565	1208186171	1	1	266	695	495
1304712790.274060	26566	1208186187	0	1	268	694	499
1304712790.276841	26569	1208186187	1	1	265	696	500
1304712790.284985	26577	1208186203	0	1	268	694	501
1304712790.306696	26598	1208186203	1	1	264	696	501
1304712790.307022	26599	1208186218	0	1	268	696	499
1304712790.310008	26602	1208186218	1	1	265	694	501
1304712790.318157	26610	1208186234	0	1	267	694	496
1304712790.340219	26632	1208186250	1	1	265	694	496
1304712790.340556	26632	1208186250	0	1	268	693	497
1304712790.343256	26635	1208186265	1	1	265	690	495
1304712790.351477	26643	1208186265	0	1	270	691	499
1304712790.373248	26665	1208186281	1	1	265	693	500
1304712790.373644	26665	1208186281	0	1	269	694	500
1304712790.376471	26668	1208186296	1	1	265	693	502
1304712790.384591	26676	1208186296	0	1	268	692	501
1304712790.406487	26698	1208186312	1	1	265	690	497
1304712790.406892	26699	1208186312	0	1	269	691	494
1304712790.409860	26702	1208186328	1	1	267	694	495
1304712790.417792	26710	1208186328	0	1	270	694	494
1304712790.440042	26732	1208186343	1	1	268	696	498
1304712790.440383	26732	1208186343	0	1	271	696	497
1304712790.442824	26735	1208186359	1	1	270	696	496
1304712790.451079	26743	1208186375	0	1	270	695	493
1304712790.473221	26765	1208186375	1	1	268	694	492
1304712790.473628	26765	1208186390	0	1	271	693	495
1304712790.476047	26768	1208186390	1	1	269	693	497
1304712790.484148	26776	1208186406	0	1	271	693	497
1304712790.505113	26797	1208186406	1	1	270	691	495
1304712790.505454	26797	1208186421	0	1	272	691	497
1304712790.509128	26801	1208186421	1	1	271	691	491
1304712790.517326	26809	1208186437	0	1	271	693	494
1304712790.539393	26831	1208186437	1	1	269	694	495
1304712790.539717	26831	1208186453	0	1	273	694	492
1304712790.542440	26834	1208186453	1	1	270	694	494
1304712790.550598	26842	1208186468	0	1	273	696	495
1304712790.571640	26863	1208186468	1	1	271	695	492
1304712790.571968	26864	1208186484	0	1	274	693	491
1304712790.575540	26867	1208186484	1	1	273	692	489
1304712790.583731	26875	1208186500	0	1	275	692	485
1304712790.604392	26896	1208186515	1	1	272	692	491
1304712790.605080	26897	1208186515	0	1	274	690	497
1304712790.608713	26900	1208186531	1	1	271	692	501
1304712790.616934	26909	1208186531	0	1	273	690	500
1304712790.638694	26930	1208186546	1	1	273	690	500
1304712790.639018	26931	1208186546	0	1	276	693	496
1304712790.642027	26934	1208186562	1	1	273	693	497
1304712790.650218	26942	1208186562	0	1	275	691	501
1304712790.671316	26963	1208186578	1	1	274	693	500
1304712790.671644	26963	1208186578	0	1	276	694	502
1304712790.675056	26967	1208186593	1	1	273	693	500
1304712790.683323	26975	1208186593	0	1	277	692	502
1304712790.703510	26995	1208186609	1	1	275	691	498
1304712790.703854	26996	1208186609	0	1	275	689	495
1304712790.708325	27000	1208186625	1	1	276	691	493
1304712790.716516	27007	1208186640	0	1	275	691	490
1304712790.736482	27027	1208186640	1	1	276	690	491
1304712790.736821	27028	1208186656	0	1	278	693	496
1304712790.741528	27032	1208186656	1	1	276	693	500
1304712790.749750	27040	1208186671	0	1	278	690	504
1304712790.769618	27060	1208186671	1	1	275	690	510
1304712790.769942	27061	1208186687	0	1	276	691	505
1304712790.774719	27065	1208186687	1	1	276	691	505
1304712790.782910	27074	1208186703	0	1	276	691	506
1304712790.802567	27093	1208186703	1	1	275	693	506
1304712790.802890	27094	1208186718	0	1	278	692	509
1304712790.807917	27099	1208186718	1	1	276	693	508
1304712790.816135	27107	1208186734	0	1	276	694	505
1304712790.835479	27126	1208186734	1	1	276	693	503
1304712790.835804	27127	1208186750	0	1	277	691	499
1304712790.841132	27132	1208186750	1	1	276	692	500
1304712790.849363	27140	1208186765	0	1	278	690	500
1304712790.868271	27159	1208186781	1	1	278	692	501
1304712790.868595	27159	1208186781	0	1	276	695	506
1304712790.874358	27165	1208186796	1	1	278	695	504
1304712790.882508	27173	1208186796	0	1	277	696	505
1304712790.895617	27186	1208186812	1	1	275	695	508
1304712790.902325	27193	1208186812	0	1	276	693	510
1304712790.907540	27198	1208186828	1	1	276	692	511
1304712790.915711	27206	1208186828	0	1	276	692	512
1304712790.934375	27225	1208186843	1	1	277	692	510
1304712790.934702	27225	1208186843	0	1	277	685	512
1304712790.940679	27231	1208186859	1	1	277	676	515
1304712790.948963	27240	1208186859	0	1	276	670	514
1304712790.967233	27258	1208186875	1	1	275	663	515
1304712790.967901	27259	1208186875	0	1	274	665	506
1304712790.973936	27265	1208186890	1	1	275	666	508
1304712790.982155	27273	1208186906	0	1	275	666	511
1304712791.000409	27292	1208186906	1	1	276	666	507
1304712791.000667	27292	1208186921	0	1	275	667	509
1304712791.007192	27299	1208186921	1	1	275	669	509
1304712791.015347	27307	1208186937	0	1	274	666	508
1304712791.032460	27324	1208186937	1	1	274	666	509
1304712791.032711	27324	1208186953	0	1	275	662	509
1304712791.040370	27332	1208186953	1	1	273	662	508
1304712791.048527	27340	1208186968	0	1	273	662	509
1304712791.065522	27357	1208186968	1	1	277	662	507
1304712791.065847	27358	1208186984	0	1	273	665	507
1304712791.073544	27365	1208186984	1	1	273	665	505
1304712791.081695	27373	1208187000	0	1	271	665	506
1304712791.098172	27390	1208187000	1	1	273	665	510
1304712791.098642	27390	1208187015	0	1	274	666	513
1304712791.106625	27398	1208187015	1	1	273	664	516
1304712791.114927	27407	1208187031	0	1	271	663	516
1304712791.132293	27424	1208187046	1	1	272	664	514
1304712791.132631	27424	1208187046	0	1	271	663	514
1304712791.139961	27432	1208187062	1	1	274	666	516
1304712791.164942	27457	1208187062	0	1	271	665	514
1304712791.165395	27457	1208187078	1	1	274	665	512
1304712791.165602	27457	1208187078	0	1	272	668	512
1304712791.173208	27465	1208187093	1	1	273	666	512
1304712791.181340	27473	1208187093	0	1	271	667	510
1304712791.199341	27491	1208187109	1	1	272	668	514
1304712791.199552	27491	1208187109	0	1	270	667	509
1304712791.206331	27498	1208187125	1	1	272	668	510
1304712791.214492	27506	1208187125	0	1	270	666	513
1304712791.230871	27523	1208187140	1	1	272	666	518
1304712791.231384	27523	1208187140	0	1	271	665	522
1304712791.239532	27531	1208187156	1	1	273	663	523
1304712791.264290	27556	1208187171	0	1	270	664	523
1304712791.264769	27556	1208187171	1	1	272	663	521
1304712791.264979	27557	1208187187	0	1	271	663	520
1304712791.272732	27564	1208187187	1	1	272	663	518
1304712791.296486	27588	1208187203	0	1	270	662	515
1304712791.296814	27589	1208187203	1	1	274	664	511
1304712791.297997	27590	1208187218	0	1	270	663	506
1304712791.305906	27598	1208187218	1	1	273	664	504
1304712791.329543	27621	1208187234	0	1	268	665	506
1304712791.329869	27622	1208187234	1	1	272	664	511
1304712791.331027	27623	1208187250	0	1	271	663	512
1304712791.339063	27631	1208187250	1	1	272	661	516
1304712791.362522	27654	1208187265	0	1	271	662	515
1304712791.362853	27655	1208187265	1	1	273	662	508
1304712791.364256	27656	1208187281	0	1	272	662	508
1304712791.372266	27664	1208187281	1	1	275	664	505
1304712791.395829	27688	1208187296	0	1	270	663	502
1304712791.396158	27688	1208187312	1	1	275	664	503
1304712791.397507	27689	1208187312	0	1	270	663	503
1304712791.405523	27697	1208187328	1	1	273	663	505
1304712791.428776	27720	1208187328	0	1	270	663	507
1304712791.429469	27721	1208187343	1	1	275	664	506
1304712791.430601	27722	1208187343	0	1	274	663	511
1304712791.438664	27730	1208187359	1	1	275	663	508
1304712791.461774	27753	1208187359	0	1	272	662	510
1304712791.462116	27754	1208187375	1	1	277	661	508
1304712791.464258	27756	1208187375	0	1	272	660	504
1304712791.471918	27764	1208187390	1	1	275	660	508
1304712791.494554	27786	1208187390	0	1	273	659	506
1304712791.494896	27787	1208187406	1	1	275	659	513
1304712791.497170	27789	1208187406	0	1	274	659	513
1304712791.505077	27797	1208187421	1	1	277	658	514
1304712791.527361	27819	1208187437	0	1	275	660	516
1304712791.527692	27819	1208187437	1	1	276	661	516
1304712791.530351	27822	1208187453	0	1	275	662	511
1304712791.538328	27830	1208187453	1	1	277	661	508
1304712791.560821	27853	1208187468	0	1	275	658	504
1304712791.561161	27853	1208187468	1	1	278	656	505
1304712791.563591	27855	1208187484	0	1	276	655	506
1304712791.571511	27863	1208187484	1	1	278	654	509
1304712791.594768	27886	1208187500	0	1	276	654	510
1304712791.595110	27887	1208187500	1	1	278	654	511
1304712791.596813	27889	1208187515	0	1	277	655	510
