1304712787.513126	23805	1	559	539	0	0	0	146	0	0
1304712787.531018	23823	1	551	485	1	553	457	54	3	1
1304712787.531232	23823	1	555	463	1	553	456	76	3	2
1304712787.538303	23830	1	552	461	1	553	455	13	3	3
1304712787.546430	23838	1	553	463	1	553	455	6	3	4
1304712787.564343	23856	1	555	461	1	553	454	7	3	5
1304712787.564554	23856	1	553	454	1	553	454	12	3	6
1304712787.571387	23863	1	553	452	1	553	454	12	3	7
1304712787.579591	23871	1	551	450	1	553	453	12	3	8
1304712787.597187	23889	1	553	449	1	553	453	12	3	9
1304712787.597398	23889	1	553	451	1	553	453	8	3	10
1304712787.604765	23896	1	554	449	1	553	452	9	3	11
1304712787.612833	23905	1	554	449	1	553	452	9	3	12
1304712787.630076	23922	1	554	448	1	553	451	9	3	13
1304712787.630302	23922	1	555	447	1	553	451	9	3	14
1304712787.637939	23930	1	555	446	1	553	451	10	3	15
1304712787.646088	23938	1	556	447	1	553	450	8	3	16
1304712787.662926	23955	1	555	448	1	554	450	6	3	17
1304712787.663137	23955	1	555	449	1	554	449	5	3	18
1304712787.670968	23963	1	555	450	1	554	449	4	3	19
1304712787.679217	23971	1	554	448	1	554	449	5	3	20
1304712787.695658	23987	1	555	447	1	554	448	6	3	21
1304712787.695867	23988	1	554	444	1	554	448	9	3	22
1304712787.704317	23996	1	553	441	1	554	448	11	3	23
1304712787.728928	24020	1	555	443	1	554	448	9	3	24
1304712787.729146	24020	1	554	442	1	554	447	9	3	25
1304712787.729344	24020	1	555	440	1	554	447	11	3	26
1304712787.737319	24028	1	555	439	1	554	447	12	3	27
1304712787.761847	24053	1	557	437	1	554	447	13	3	28
1304712787.762064	24053	1	555	438	1	554	447	12	3	29
1304712787.762199	24053	1	555	440	1	554	447	9	3	30
1304712787.770727	24061	1	556	438	1	554	447	11	3	31
1304712787.794440	24085	1	555	440	1	554	447	9	3	32
1304712787.794605	24085	1	558	440	1	554	447	9	3	33
1304712787.795503	24086	1	557	441	1	554	447	7	3	34
1304712787.803855	24095	1	557	441	1	554	447	7	3	35
1304712787.828600	24119	1	558	439	1	554	447	9	3	36
1304712787.828749	24119	1	558	438	1	554	447	10	3	37
1304712787.829005	24120	1	559	438	1	554	447	10	3	38
1304712787.836954	24128	1	559	442	1	554	447	6	3	39
1304712787.860292	24151	1	557	445	1	554	447	2	3	40
1304712787.860586	24151	1	551	450	2	554	447	4	3	41
1304712787.861559	24152	1	530	453	1	501	458	25	0	1
1304712787.870270	24161	1	514	456	1	501	458	16	0	2
1304712787.894343	24185	1	501	464	1	500	458	23	0	3
1304712787.894712	24185	1	493	465	1	500	458	23	0	4
1304712787.894920	24186	1	499	466	1	500	458	12	0	5
1304712787.903492	24194	1	501	464	1	499	458	7	0	6
1304712787.911676	24202	1	501	459	1	499	458	5	0	7
1304712787.928139	24219	1	499	458	1	499	457	7	0	8
1304712787.928357	24219	1	496	456	1	499	457	9	0	9
1304712787.936695	24227	1	495	456	1	498	457	9	0	10
1304712787.961369	24252	1	495	454	1	498	457	9	0	11
1304712787.961577	24252	1	496	454	1	498	457	8	0	12
1304712787.961777	24252	1	495	455	1	498	458	7	0	13
1304712787.969757	24260	1	497	457	1	497	458	4	0	14
1304712787.995063	24286	1	495	459	1	497	458	5	0	15
1304712787.995271	24286	1	494	458	1	497	458	6	0	16
1304712787.995470	24286	1	497	458	1	497	457	3	0	17
1304712788.003217	24295	1	496	456	1	497	457	4	0	18
1304712788.026705	24318	1	495	452	1	497	457	7	0	19
1304712788.026919	24319	1	495	453	1	497	457	6	0	20
1304712788.028053	24320	1	493	456	1	497	457	6	0	21
1304712788.036302	24328	1	493	459	1	497	457	6	0	22
1304712788.059770	24351	1	493	461	1	496	457	6	0	23
1304712788.059983	24352	1	493	463	1	496	457	7	0	24
1304712788.060734	24352	1	493	460	1	496	457	5	0	25
1304712788.069565	24361	1	493	458	1	496	457	4	0	26
1304712788.092631	24384	1	493	458	1	496	457	4	0	27
1304712788.092844	24385	1	493	455	1	496	457	5	0	28
1304712788.093939	24386	1	495	456	1	496	457	3	0	29
1304712788.102687	24394	1	494	456	1	496	457	3	0	30
1304712788.125508	24417	1	494	457	1	496	457	3	0	31
1304712788.125772	24417	1	496	457	1	496	457	1	0	32
1304712788.127335	24419	1	494	456	1	496	457	3	0	33
1304712788.135744	24427	1	493	456	1	496	457	4	0	34
1304712788.158667	24450	1	493	453	1	496	457	6	0	35
1304712788.158826	24451	1	493	454	1	496	457	5	0	36
1304712788.160460	24452	1	494	454	1	496	457	4	0	37
1304712788.168997	24461	1	495	455	1	496	457	2	0	38
1304712788.191521	24483	1	497	457	1	496	457	0	0	39
1304712788.191688	24483	1	502	460	2	496	457	6	0	40
1304712788.193745	24485	1	525	463	0	0	0	28	0	0
1304712788.202299	24494	1	556	462	0	0	0	31	0	0
1304712788.224663	24516	1	580	459	1	601	456	55	2	1
1304712788.225061	24517	1	601	456	1	601	456	21	2	2
1304712788.226956	24519	1	602	452	1	601	455	12	2	3
1304712788.235500	24527	1	600	454	1	601	454	5	2	4
1304712788.257302	24549	1	601	462	1	601	454	8	2	5
1304712788.257514	24549	1	603	465	1	601	453	10	2	6
1304712788.260309	24552	1	606	468	1	601	453	12	2	7
1304712788.268581	24560	1	605	462	1	601	453	6	2	8
1304712788.291413	24583	1	605	457	1	602	454	5	2	9
1304712788.291628	24583	1	605	453	1	602	454	7	2	10
1304712788.293395	24585	1	604	448	1	602	454	11	2	11
1304712788.301707	24593	1	605	447	1	602	454	11	2	12
1304712788.323341	24615	1	602	445	1	603	455	11	2	13
1304712788.323554	24615	1	601	446	1	603	455	10	2	14
1304712788.326603	24618	1	601	446	1	603	455	9	2	15
1304712788.334829	24627	1	601	446	1	603	455	8	2	16
1304712788.356441	24648	1	604	449	1	604	455	5	2	17
1304712788.356655	24648	1	605	452	1	604	456	3	2	18
1304712788.359781	24652	1	606	455	1	604	456	4	2	19
1304712788.368180	24660	1	607	459	1	604	456	7	2	20
1304712788.389634	24681	1	606	462	1	604	456	8	2	21
1304712788.389858	24682	1	608	461	1	604	456	8	2	22
1304712788.392989	24685	1	608	459	1	604	456	6	2	23
1304712788.401405	24693	1	608	462	1	604	456	8	2	24
1304712788.422831	24715	1	610	458	1	604	456	7	2	25
1304712788.423120	24715	1	610	459	1	604	456	7	2	26
1304712788.426182	24718	1	609	461	1	604	456	7	2	27
1304712788.434553	24726	1	609	462	1	604	456	8	2	28
1304712788.456071	24748	1	609	462	1	604	456	7	2	29
1304712788.456367	24748	1	607	462	1	604	456	6	2	30
1304712788.459409	24751	1	609	460	1	604	456	6	2	31
1304712788.467924	24760	1	608	456	1	605	457	3	2	32
1304712788.490671	24782	1	607	454	1	605	457	3	2	33
1304712788.490886	24783	1	606	455	1	605	457	1	2	34
1304712788.492549	24784	1	603	457	1	605	457	1	2	35
1304712788.500968	24793	1	604	460	1	605	457	3	2	36
1304712788.521620	24813	1	606	458	1	605	457	2	2	37
1304712788.521833	24814	1	606	458	1	605	457	2	2	38
1304712788.525666	24817	1	608	458	1	605	457	3	2	39
1304712788.534151	24826	1	608	458	1	605	457	3	2	40
1304712788.554827	24847	1	607	463	1	604	457	6	2	41
1304712788.555084	24847	1	607	462	1	604	457	5	2	42
1304712788.558980	24851	1	608	464	1	605	457	7	2	43
1304712788.567264	24859	1	607	466	1	605	457	9	2	44
1304712788.588419	24880	1	607	463	1	605	457	6	2	45
1304712788.588634	24880	1	607	464	1	606	457	6	2	46
1304712788.591999	24884	1	607	459	1	606	457	2	2	47
1304712788.600528	24892	1	605	458	1	606	457	0	2	48
1304712788.621584	24913	1	604	461	1	607	457	3	2	49
1304712788.621796	24914	1	602	461	1	607	457	4	2	50
1304712788.625125	24917	1	601	461	1	607	457	5	2	51
1304712788.633698	24925	1	601	458	1	607	457	4	2	52
1304712788.655043	24947	1	606	451	1	608	457	6	2	53
1304712788.655293	24947	1	616	448	1	608	457	14	2	54
1304712788.658791	24951	1	622	450	1	608	457	18	2	55
1304712788.667017	24959	1	626	452	1	608	457	21	2	56
1304712788.687660	24979	1	628	458	1	608	456	22	2	57
1304712788.687873	24980	1	626	458	1	608	456	19	2	58
1304712788.691716	24983	1	625	456	1	609	456	18	2	59
1304712788.700023	24992	1	626	456	1	609	456	19	2	60
1304712788.720135	25011	1	624	457	1	609	456	16	2	61
1304712788.720426	25011	1	622	457	1	609	456	14	2	62
1304712788.724722	25015	1	622	459	1	609	456	14	2	63
1304712788.733404	25024	1	621	457	1	610	456	13	2	64
1304712788.753846	25045	1	621	454	1	610	456	13	2	65
1304712788.754057	25045	1	620	451	1	610	456	13	2	66
1304712788.758066	25049	1	620	452	1	610	456	12	2	67
1304712788.766541	25057	1	619	449	1	610	456	13	2	68
1304712788.787037	25078	1	619	451	1	610	456	11	2	69
1304712788.787458	25078	1	622	454	1	611	456	13	2	70
1304712788.791308	25082	1	624	454	1	611	456	15	2	71
1304712788.799742	25090	1	627	458	1	611	456	17	2	72
1304712788.820246	25111	1	624	457	1	611	456	14	2	73
1304712788.820530	25111	1	623	457	1	611	456	13	2	74
1304712788.824440	25115	1	619	457	1	611	456	9	2	75
1304712788.832940	25124	1	619	455	1	611	456	9	2	76
1304712788.854011	25145	1	619	456	1	611	455	8	2	77
1304712788.854228	25145	1	621	455	1	611	455	10	2	78
1304712788.857600	25148	1	623	454	1	612	455	12	2	79
1304712788.866110	25157	1	624	450	1	612	455	14	2	80
1304712788.885965	25177	1	628	447	1	612	455	19	2	81
1304712788.886180	25177	1	625	444	1	612	455	18	2	82
1304712788.890881	25182	1	624	446	1	612	455	16	2	83
1304712788.899308	25190	1	622	451	1	612	455	11	2	84
1304712788.918708	25209	1	618	451	1	612	455	8	2	85
1304712788.918920	25210	1	620	455	1	612	455	8	2	86
1304712788.924060	25215	1	620	454	1	612	455	8	2	87
1304712788.932560	25223	1	621	452	1	613	455	10	2	88
1304712788.951516	25242	1	623	456	1	613	454	11	2	89
1304712788.951727	25242	1	620	453	1	613	454	8	2	90
1304712788.957249	25248	1	621	453	1	613	454	9	2	91
1304712788.965737	25256	1	623	453	1	613	454	11	2	92
1304712788.985221	25276	1	621	450	1	613	454	10	2	93
1304712788.985435	25276	1	624	449	1	613	454	13	2	94
1304712788.990439	25281	1	624	447	1	613	454	14	2	95
1304712788.999051	25290	1	622	444	1	613	454	14	2	96
1304712789.018949	25311	1	623	439	1	613	454	19	2	97
1304712789.019160	25311	1	622	441	1	613	454	17	2	98
1304712789.023649	25315	1	622	441	1	613	453	16	2	99
1304712789.032141	25324	1	622	444	1	614	453	14	2	100
1304712789.051962	25344	1	622	445	1	614	453	13	2	101
1304712789.052174	25344	1	622	443	1	614	453	14	2	102
1304712789.056860	25349	1	622	442	1	614	453	15	2	103
1304712789.065285	25357	1	622	440	1	614	453	16	2	104
1304712789.089937	25382	1	622	442	1	614	453	15	2	105
1304712789.090150	25382	1	622	447	1	614	453	11	2	106
1304712789.090360	25382	1	623	448	1	614	453	11	2	107
1304712789.098671	25390	1	623	447	1	614	453	11	2	108
1304712789.118079	25410	1	624	446	1	614	453	13	2	109
1304712789.118309	25410	1	627	443	1	615	453	17	2	110
1304712789.123047	25415	1	628	442	1	615	453	18	2	111
1304712789.481212	25773	1	629	447	1	615	453	16	2	112
1304712789.481472	25773	1	627	451	1	615	453	13	2	113
1304712789.481718	25773	1	624	453	1	615	453	9	2	114
1304712789.481966	25774	1	626	452	1	615	453	11	2	115
1304712789.482107	25774	1	626	448	1	615	453	12	2	116
1304712789.482243	25774	1	626	444	1	615	453	14	2	117
1304712789.482377	25774	1	625	445	1	615	453	13	2	118
1304712789.482514	25774	1	624	448	1	615	453	10	2	119
1304712789.482652	25774	1	624	452	1	615	453	9	2	120
1304712789.482789	25775	1	628	456	1	615	453	13	2	121
1304712789.482994	25775	1	636	453	2	615	453	20	2	122
1304712789.483196	25775	1	644	450	1	645	439	28	0	1
1304712789.483393	25775	1	647	443	1	645	439	7	0	2
1304712789.483588	25775	1	648	435	1	644	439	11	0	3
1304712789.483782	25776	1	645	436	1	644	439	6	0	4
1304712789.483976	25776	1	644	437	1	644	439	4	0	5
1304712789.484174	25776	1	644	437	1	644	438	3	0	6
1304712789.484370	25776	1	645	441	1	644	438	1	0	7
1304712789.484674	25776	1	644	439	1	644	438	1	0	8
1304712789.485152	25777	1	647	439	1	644	438	2	0	9
1304712789.485346	25777	1	646	437	1	644	438	2	0	10
1304712789.485536	25777	1	645	439	1	644	438	0	0	11
1304712789.485726	25777	1	644	440	1	644	437	1	0	12
1304712789.485916	25778	1	642	439	1	644	437	3	0	13
1304712789.486107	25778	1	642	443	1	644	437	4	0	14
1304712789.486297	25778	1	643	434	1	643	437	5	0	15
1304712789.486485	25778	1	643	437	1	643	437	2	0	16
1304712789.486675	25778	1	643	435	1	643	437	4	0	17
1304712789.486864	25779	1	643	432	1	643	437	7	0	18
1304712789.487053	25779	1	644	439	1	643	437	0	0	19
1304712789.487242	25779	1	645	435	1	643	437	3	0	20
1304712789.487431	25779	1	644	436	1	643	437	2	0	21
1304712789.487623	25779	1	644	434	1	643	437	4	0	22
1304712789.487811	25780	1	643	433	1	643	437	5	0	23
1304712789.488000	25780	1	641	435	1	644	437	4	0	24
1304712789.488195	25780	1	642	433	1	644	437	5	0	25
1304712789.488384	25780	1	640	434	1	643	436	5	0	26
1304712789.488572	25780	1	640	438	1	643	436	3	0	27
1304712789.488762	25780	1	641	438	1	643	436	2	0	28
1304712789.488950	25781	1	641	440	1	643	436	3	0	29
1304712789.489140	25781	1	643	440	1	643	436	2	0	30
1304712789.489330	25781	1	646	438	1	644	436	2	0	31
1304712789.489528	25781	1	647	436	1	644	436	3	0	32
1304712789.489718	25781	1	647	435	1	644	436	4	0	33
1304712789.496959	25789	1	648	436	1	644	436	4	0	34
1304712789.514032	25806	1	645	431	1	644	436	6	0	35
1304712789.514240	25806	1	644	434	1	644	436	3	0	36
1304712789.521657	25813	1	643	430	1	644	436	7	0	37
1304712789.530150	25822	1	644	432	1	644	436	4	0	38
1304712789.546847	25839	1	643	432	1	644	436	4	0	39
1304712789.547058	25839	1	644	431	1	644	436	5	0	40
1304712789.554936	25847	1	645	435	1	644	436	1	0	41
1304712789.563399	25855	1	645	434	1	645	436	2	0	42
1304712789.579804	25872	1	647	434	1	645	436	3	0	43
1304712789.580104	25872	1	649	435	1	645	436	5	0	44
1304712789.587848	25880	1	651	433	1	645	436	7	0	45
1304712789.596909	25889	1	649	436	1	645	436	4	0	46
1304712789.613042	25905	1	650	436	1	645	436	5	0	47
1304712789.613191	25905	1	648	435	1	645	436	3	0	48
1304712789.621093	25913	1	648	435	1	645	436	3	0	49
1304712789.647246	25939	1	649	435	1	645	436	4	0	50
1304712789.647397	25939	1	647	436	1	645	436	2	0	51
1304712789.647805	25940	1	650	439	1	645	436	5	0	52
1304712789.654364	25946	1	651	442	1	645	436	8	0	53
1304712789.662932	25955	1	660	448	2	645	436	18	0	54
1304712789.679546	25971	1	668	451	1	675	449	26	0	1
1304712789.679759	25971	1	676	449	1	675	450	8	0	2
1304712789.687631	25979	1	680	452	1	675	450	8	0	3
1304712789.696118	25988	1	678	448	1	675	450	4	0	4
1304712789.712811	26004	1	677	454	1	675	450	4	0	5
1304712789.713022	26004	1	678	454	1	675	450	3	0	6
1304712789.720841	26012	1	678	454	1	675	451	3	0	7
1304712789.729353	26020	1	676	451	1	676	451	0	0	8
1304712789.748144	26039	1	676	446	1	676	451	5	0	9
1304712789.748779	26040	1	674	445	1	676	451	6	0	10
1304712789.754124	26045	1	675	445	1	676	451	5	0	11
1304712789.762512	26053	1	675	448	1	676	451	2	0	12
1304712789.780726	26071	1	675	453	1	676	451	3	0	13
1304712789.780976	26072	1	675	455	1	676	451	5	0	14
1304712789.787276	26078	1	675	455	1	676	451	4	0	15
1304712789.795755	26086	1	676	452	1	676	451	1	0	16
1304712789.813264	26104	1	677	454	1	676	451	3	0	17
1304712789.813494	26104	1	677	453	1	676	451	2	0	18
1304712789.820350	26111	1	679	454	1	676	451	4	0	19
1304712789.828974	26120	1	679	454	1	676	451	4	0	20
1304712789.846228	26137	1	678	452	1	676	451	1	0	21
1304712789.846441	26137	1	677	452	1	676	451	0	0	22
1304712789.853637	26144	1	677	450	1	676	452	1	0	23
1304712789.862241	26153	1	677	449	1	676	452	2	0	24
1304712789.879311	26170	1	676	450	1	676	452	1	0	25
1304712789.879527	26170	1	677	452	1	676	452	1	0	26
1304712789.886841	26178	1	676	454	1	676	452	2	0	27
1304712789.895316	26186	1	678	458	1	676	452	6	0	28
1304712789.912174	26203	1	679	454	1	676	452	3	0	29
1304712789.912382	26203	1	678	451	1	676	452	1	0	30
1304712789.920097	26211	1	678	453	1	676	452	1	0	31
1304712789.928606	26219	1	679	452	1	676	452	2	0	32
1304712789.945082	26236	1	677	457	1	676	452	5	0	33
1304712789.945294	26236	1	678	459	1	676	452	7	0	34
1304712789.953162	26244	1	676	460	1	676	452	7	0	35
1304712789.978349	26269	1	674	460	1	676	452	8	0	36
1304712789.978648	26269	1	677	457	1	676	452	4	0	37
1304712789.978848	26270	1	676	451	1	676	452	1	0	38
1304712789.986425	26277	1	677	449	1	676	451	3	0	39
1304712790.010474	26302	1	677	446	1	676	451	6	0	40
1304712790.010689	26302	1	676	448	1	676	451	4	0	41
1304712790.011229	26303	1	677	449	1	676	451	3	0	42
1304712790.019637	26311	1	675	452	1	676	451	1	0	43
1304712790.042385	26334	1	674	452	1	676	451	2	0	44
1304712790.042597	26334	1	672	453	1	675	450	4	0	45
1304712790.044674	26336	1	672	455	1	675	450	5	0	46
1304712790.052865	26345	1	672	452	1	675	450	4	0	47
1304712790.076283	26368	1	672	453	1	675	450	4	0	48
1304712790.076495	26368	1	674	446	1	675	450	6	0	49
1304712790.077770	26369	1	675	444	1	676	450	8	0	50
1304712790.086081	26378	1	674	443	1	676	451	9	0	51
1304712790.109305	26401	1	675	444	1	676	451	7	0	52
1304712790.109516	26401	1	676	443	1	676	451	8	0	53
1304712790.110915	26403	1	675	443	1	676	451	8	0	54
1304712790.119315	26411	1	676	443	1	676	451	8	0	55
1304712790.142158	26434	1	674	441	1	676	451	10	0	56
1304712790.142321	26434	1	674	441	1	676	451	10	0	57
1304712790.144186	26436	1	676	443	1	676	451	7	0	58
1304712790.152319	26444	1	676	448	1	676	451	2	0	59
1304712790.177287	26469	1	678	454	1	676	451	3	0	60
1304712790.177440	26469	1	677	464	1	676	451	13	0	61
1304712790.177592	26469	1	676	464	1	676	451	13	0	62
1304712790.185439	26477	1	677	462	1	676	451	10	0	63
1304712790.208122	26500	1	677	457	1	676	451	5	0	64
1304712790.208350	26500	1	684	462	2	676	451	13	0	65
1304712790.210785	26503	1	687	473	1	690	491	24	0	1
1304712790.218731	26510	1	688	487	1	690	492	14	0	2
1304712790.241220	26533	1	691	499	1	690	492	19	0	3
1304712790.241435	26533	1	688	500	1	691	492	13	0	4
1304712790.243911	26536	1	687	499	1	691	493	9	0	5
1304712790.251923	26544	1	692	499	1	691	493	8	0	6
1304712790.273963	26566	1	691	495	1	691	493	3	0	7
1304712790.274175	26566	1	692	489	1	692	493	5	0	8
1304712790.277080	26569	1	693	486	1	692	493	7	0	9
1304712790.285132	26577	1	691	487	1	692	493	5	0	10
1304712790.306921	26599	1	691	492	1	692	494	1	0	11
1304712790.307138	26599	1	692	494	1	692	494	3	0	12
1304712790.310226	26602	1	693	498	1	692	494	6	0	13
1304712790.318279	26610	1	696	500	1	692	494	9	0	14
1304712790.340459	26632	1	696	496	1	692	494	6	0	15
1304712790.340672	26632	1	695	495	1	692	494	4	0	16
1304712790.343475	26635	1	695	493	1	692	494	3	0	17
1304712790.351602	26643	1	696	492	1	692	494	4	0	18
1304712790.373546	26665	1	695	495	1	692	495	3	0	19
1304712790.373761	26665	1	694	499	1	692	495	6	0	20
1304712790.376717	26668	1	696	500	1	692	495	7	0	21
1304712790.384761	26676	1	694	501	1	692	495	7	0	22
1304712790.406717	26698	1	696	501	1	692	495	7	0	23
1304712790.407011	26699	1	696	499	1	692	495	5	0	24
1304712790.410102	26702	1	694	501	1	692	495	6	0	25
1304712790.417945	26710	1	694	496	1	692	495	1	0	26
1304712790.440286	26732	1	694	496	1	692	495	1	0	27
1304712790.440500	26732	1	693	497	1	692	495	2	0	28
1304712790.443050	26735	1	690	495	1	692	495	2	0	29
1304712790.451302	26743	1	691	499	1	692	495	4	0	30
1304712790.473525	26765	1	693	500	1	692	495	4	0	31
1304712790.473923	26766	1	694	500	1	693	495	4	0	32
1304712790.476271	26768	1	693	502	1	693	495	6	0	33
1304712790.484303	26776	1	692	501	1	693	495	5	0	34
1304712790.505343	26797	1	690	497	1	693	495	3	0	35
1304712790.505569	26797	1	691	494	1	692	495	2	0	36
1304712790.509371	26801	1	694	495	1	692	495	1	0	37
1304712790.517559	26809	1	694	494	1	692	495	2	0	38
1304712790.539620	26831	1	696	498	1	692	495	4	0	39
1304712790.539832	26832	1	696	497	1	692	495	3	0	40
1304712790.542659	26834	1	696	496	1	692	495	3	0	41
1304712790.550762	26842	1	695	493	1	692	495	3	0	42
1304712790.571870	26864	1	694	492	1	693	495	3	0	43
1304712790.572085	26864	1	693	495	1	693	495	0	0	44
1304712790.575780	26867	1	693	497	1	693	495	1	0	45
1304712790.583955	26876	1	693	497	1	693	495	1	0	46
1304712790.604817	26897	1	691	495	1	693	495	2	0	47
1304712790.605207	26897	1	691	497	1	692	494	2	0	48
1304712790.608939	26901	1	691	491	1	692	494	5	0	49
1304712790.617051	26909	1	693	494	1	692	495	1	0	50
1304712790.638922	26931	1	694	495	1	692	495	1	0	51
1304712790.639132	26931	1	694	492	1	692	495	3	0	52
1304712790.642268	26934	1	694	494	1	692	495	1	0	53
1304712790.650431	26942	1	696	495	1	692	495	3	0	54
1304712790.671548	26963	1	695	492	1	692	495	3	0	55
1304712790.671760	26963	1	693	491	1	692	495	4	0	56
1304712790.675196	26967	1	692	489	1	692	495	6	0	57
1304712790.683534	26975	1	692	485	1	692	495	10	0	58
1304712790.703755	26995	1	692	491	1	692	495	4	0	59
1304712790.703969	26996	1	690	497	1	692	495	3	0	60
1304712790.708534	27000	1	692	501	1	692	495	6	0	61
1304712790.716728	27007	1	690	500	1	692	495	5	0	62
1304712790.736725	27027	1	690	500	1	692	495	5	0	63
1304712790.736936	27028	1	693	496	1	692	495	0	0	64
1304712790.741667	27032	1	693	497	1	692	495	1	0	65
1304712790.749913	27041	1	691	501	1	692	495	6	0	66
1304712790.769846	27061	1	693	500	1	692	495	4	0	67
1304712790.770057	27061	1	694	502	1	692	495	6	0	68
1304712790.774958	27066	1	693	500	1	692	496	4	0	69
1304712790.783121	27074	1	692	502	1	692	496	6	0	70
1304712790.802795	27094	1	691	498	1	692	496	2	0	71
1304712790.803005	27094	1	689	495	1	692	496	3	0	72
1304712790.808155	27099	1	691	493	1	692	496	3	0	73
1304712790.816347	27107	1	691	490	1	692	496	5	0	74
1304712790.835708	27126	1	690	491	1	692	496	5	0	75
1304712790.835920	27127	1	693	496	1	692	496	0	0	76
1304712790.841374	27132	1	693	500	1	692	496	4	0	77
1304712790.849579	27140	1	690	504	1	692	496	8	0	78
1304712790.868497	27159	1	690	510	1	692	496	14	0	79
1304712790.868726	27159	1	691	505	1	692	496	9	0	80
1304712790.874501	27165	1	691	505	1	692	497	9	0	81
1304712790.882715	27173	1	691	506	1	692	497	10	0	82
1304712790.895844	27187	1	693	506	1	692	497	9	0	83
1304712790.902548	27193	1	692	509	1	692	497	12	0	84
1304712790.907760	27198	1	693	508	1	692	497	11	0	85
1304712790.915827	27207	1	694	505	1	692	497	8	0	86
1304712790.934604	27225	1	693	503	1	692	497	6	0	87
1304712790.934818	27226	1	691	499	1	692	497	2	0	88
1304712790.940819	27232	1	692	500	1	692	498	3	0	89
1304712790.949015	27240	1	690	500	1	692	498	4	0	90
1304712790.967784	27259	1	692	501	1	692	498	4	0	91
1304712790.967961	27259	1	695	506	1	692	498	9	0	92
1304712790.974061	27265	1	695	504	1	692	498	7	0	93
1304712790.982258	27273	1	696	505	1	692	498	8	0	94
1304712791.000564	27292	1	695	508	1	692	498	11	0	95
1304712791.000724	27292	1	693	510	1	692	498	12	0	96
1304712791.007316	27299	1	692	511	1	692	498	13	0	97
1304712791.015451	27307	1	692	512	1	692	498	14	0	98
1304712791.032615	27324	1	692	510	1	692	498	12	0	99
1304712791.032767	27324	1	685	512	1	692	498	16	0	100
1304712791.040613	27332	1	676	515	2	692	498	23	0	101
1304712791.048753	27340	1	670	514	1	665	509	27	0	1
1304712791.065752	27357	1	663	515	1	665	509	7	0	2
1304712791.065961	27358	1	665	506	1	665	509	8	0	3
1304712791.073734	27365	1	666	508	1	665	509	3	0	4
1304712791.081885	27374	1	666	511	1	665	508	0	0	5
1304712791.098403	27390	1	666	507	1	665	508	3	0	6
1304712791.098759	27390	1	667	509	1	665	508	1	0	7
1304712791.106765	27398	1	669	509	1	665	508	3	0	8
1304712791.115143	27407	1	666	508	1	665	509	1	0	9
1304712791.132532	27424	1	666	509	1	665	509	0	0	10
1304712791.132855	27425	1	662	509	1	664	509	4	0	11
